FJ445152.1	Enterovirus alpharhino - Human rhinovirus A71 (RV-A71)		
DQ473492.1	Enterovirus alpharhino - Human rhinovirus A73 (RV-A73)		
DQ473494.1	Enterovirus alpharhino - Human rhinovirus A74 (RV-A74)		
DQ473510.1	Enterovirus alpharhino - Human rhinovirus A75 (RV-A75)		
DQ473502.1	Enterovirus alpharhino - Human rhinovirus A76 (RV-A76)		
FJ445154.1	Enterovirus alpharhino - Human rhinovirus A77 (RV-A77)		
EF173418.1	Enterovirus alpharhino - Human rhinovirus A78 (RV-A78)		
FJ445113.1	Enterovirus alpharhino - Human rhinovirus A8 (RV-A8)		
FJ445156.1	Enterovirus alpharhino - Human rhinovirus A80 (RV-A80)		
FJ445157.1	Enterovirus alpharhino - Human rhinovirus A81 (RV-A81)		
DQ473509.1	Enterovirus alpharhino - Human rhinovirus A82 (RV-A82)		
FJ445163.1	Enterovirus alpharhino - Human rhinovirus A85 (RV-A85)		
DQ473504.1	Enterovirus alpharhino - Human rhinovirus A88 (RV-A88)		
A10937.1	Enterovirus alpharhino - Human rhinovirus A89 (RV-A89)		
FJ445177.1	Enterovirus alpharhino - Human rhinovirus A9 (RV-A9)		
FJ445167.1	Enterovirus alpharhino - Human rhinovirus A90 (RV-A90)		
EF173419.1	Enterovirus alpharhino - Human rhinovirus A94 (RV-A94)		
FJ445171.1	Enterovirus alpharhino - Human rhinovirus A96 (RV-A96)		
LC038188.1	Enterovirus AN12  (EV-AN12)		
DQ902713.1	Enterovirus betacoxsackie - Human enterovirus B100 (EV-B100)		
AY843308.1	Enterovirus betacoxsackie - Human enterovirus B101 (EV-B101)		
KF990476.1	Enterovirus betacoxsackie - Human enterovirus B106 (EV-B106)		
AB426609.1	Enterovirus betacoxsackie - Human enterovirus B107 (EV-B107)		
KF312882.1	Enterovirus betacoxsackie - Human enterovirus B111 (EV-B111)		
KJ418244.1	Enterovirus betacoxsackie - Human enterovirus B112 (EV-B112)		
KJ701249.1	Enterovirus betacoxsackie - Human enterovirus B113 (EV-B113)		
AY302560.1	Enterovirus betacoxsackie - Human enterovirus B69 (EV-B69)		
AF241359.1	Enterovirus betacoxsackie - Human enterovirus B73 (EV-B73)		
AY556057.1	Enterovirus betacoxsackie - Human enterovirus B74 (EV-B74)		
AY556070.1	Enterovirus betacoxsackie - Human enterovirus B75 (EV-B75)		
MH118029.1	Enterovirus betacoxsackie - Human enterovirus B76 (EV-B76)		
AJ493062.2	Enterovirus betacoxsackie - Human enterovirus B77 (EV-B77)		
AY208120.2	Enterovirus betacoxsackie - Human enterovirus B78 (EV-B78)		
AY843297.1	Enterovirus betacoxsackie - Human enterovirus B79 (EV-B79)		
AY843298.1	Enterovirus betacoxsackie - Human enterovirus B80 (EV-B80)		
AY843299.1	Enterovirus betacoxsackie - Human enterovirus B81 (EV-B81)		
AY843300.1	Enterovirus betacoxsackie - Human enterovirus B82 (EV-B82)		
AY843301.1	Enterovirus betacoxsackie - Human enterovirus B83 (EV-B83)		
DQ902712.1	Enterovirus betacoxsackie - Human enterovirus B84 (EV-B84)		
AY843303.1	Enterovirus betacoxsackie - Human enterovirus B85 (EV-B85)		
AY843304.1	Enterovirus betacoxsackie - Human enterovirus B86 (EV-B86)		
AY843305.1	Enterovirus betacoxsackie - Human enterovirus B87 (EV-B87)		
AY843306.1	Enterovirus betacoxsackie - Human enterovirus B88 (EV-B88)		
KM273013.1	Enterovirus betacoxsackie - Human enterovirus B93 (EV-B93)		
AY843307.1	Enterovirus betacoxsackie - Human enterovirus B97 (EV-B97)		
AB426608.1	Enterovirus betacoxsackie - Human enterovirus B98 (EV-B98)		
HQ123444.1	Enterovirus betarhino - Human rhinovirus B100 (RV-B100)		
JF781500.1	Enterovirus betarhino - Human rhinovirus B101 (RV-B101)		
JX074053.1	Enterovirus betarhino - Human rhinovirus B102 (RV-B102)		
JN614996.1	Enterovirus betarhino - Human rhinovirus B103 (RV-B103)		
FJ445137.1	Enterovirus betarhino - Human rhinovirus B104 (RV-B104)		
K02121.1	Enterovirus betarhino - Human rhinovirus B14 (RV-B14)		
EF173420.1	Enterovirus betarhino - Human rhinovirus B17 (RV-B17)		
FJ445124.1	Enterovirus betarhino - Human rhinovirus B26 (RV-B26)		
FJ445186.1	Enterovirus betarhino - Human rhinovirus B27 (RV-B27)		
DQ473485.1	Enterovirus betarhino - Human rhinovirus B3 (RV-B3)		
DQ473487.1	Enterovirus betarhino - Human rhinovirus B35 (RV-B35)		
EF173423.1	Enterovirus betarhino - Human rhinovirus B37 (RV-B37)		
DQ473490.1	Enterovirus betarhino - Human rhinovirus B4 (RV-B4)		
FJ445130.1	Enterovirus betarhino - Human rhinovirus B42 (RV-B42)		
DQ473488.1	Enterovirus betarhino - Human rhinovirus B48 (RV-B48)		
FJ445112.1	Enterovirus betarhino - Human rhinovirus B5 (RV-B5)		
FJ445188.1	Enterovirus betarhino - Human rhinovirus B52 (RV-B52)		
DQ473486.1	Enterovirus betarhino - Human rhinovirus B6 (RV-B6)		
FJ445151.1	Enterovirus betarhino - Human rhinovirus B69 (RV-B69)		
DQ473489.1	Enterovirus betarhino - Human rhinovirus B70 (RV-B70)		
FJ445153.1	Enterovirus betarhino - Human rhinovirus B72 (RV-B72)		
FJ445155.1	Enterovirus betarhino - Human rhinovirus B79 (RV-B79)		
FJ445161.1	Enterovirus betarhino - Human rhinovirus B83 (RV-B83)		
FJ445162.1	Enterovirus betarhino - Human rhinovirus B84 (RV-B84)		
FJ445164.1	Enterovirus betarhino - Human rhinovirus B86 (RV-B86)		
FJ445168.1	Enterovirus betarhino - Human rhinovirus B91 (RV-B91)		
FJ445169.1	Enterovirus betarhino - Human rhinovirus B92 (RV-B92)		
EF173425.1	Enterovirus betarhino - Human rhinovirus B93 (RV-B93)		
FJ445172.1	Enterovirus betarhino - Human rhinovirus B97 (RV-B97)		
FJ445174.1	Enterovirus betarhino - Human rhinovirus B99 (RV-B99)		
EF077279.1	Enterovirus cerhino - Human rhinovirus C1 (RV-C1)		
GQ323774.1	Enterovirus cerhino - Human rhinovirus C10 (RV-C10)		
EU840952.2	Enterovirus cerhino - Human rhinovirus C11 (RV-C11)		
HM236958.1	Enterovirus cerhino - Human rhinovirus C12 (RV-C12)		
HM236908.1	Enterovirus cerhino - Human rhinovirus C13 (RV-C13)		
HM236911.1	Enterovirus cerhino - Human rhinovirus C14 (RV-C14)		
GU219984.1	Enterovirus cerhino - Human rhinovirus C15 (RV-C15)		
KR997882.1	Enterovirus cerhino - Human rhinovirus C16 (RV-C16)		
HM236936.1	Enterovirus cerhino - Human rhinovirus C17 (RV-C17)		
HM236918.1	Enterovirus cerhino - Human rhinovirus C18 (RV-C18)		
EU840728.1	Enterovirus cerhino - Human rhinovirus C19 (RV-C19)		
EF077280.1	Enterovirus cerhino - Human rhinovirus C2 (RV-C2)		
HM236923.1	Enterovirus cerhino - Human rhinovirus C20 (RV-C20)		
HM236903.1	Enterovirus cerhino - Human rhinovirus C21 (RV-C21)		
KJ675507.1	Enterovirus cerhino - Human rhinovirus C22 (RV-C22)		
KJ675506.1	Enterovirus cerhino - Human rhinovirus C23 (RV-C23)		
HM236939.1	Enterovirus cerhino - Human rhinovirus C24 (RV-C24)		
HM236952.1	Enterovirus cerhino - Human rhinovirus C25 (RV-C25)		
HM236904.1	Enterovirus cerhino - Human rhinovirus C26 (RV-C26)		
HM236906.1	Enterovirus cerhino - Human rhinovirus C27 (RV-C27)		
HM236954.1	Enterovirus cerhino - Human rhinovirus C28 (RV-C28)		
HM236949.1	Enterovirus cerhino - Human rhinovirus C29 (RV-C29)		
EF186077.2	Enterovirus cerhino - Human rhinovirus C3 (RV-C3)		
HM236968.1	Enterovirus cerhino - Human rhinovirus C30 (RV-C30)		
HM236964.1	Enterovirus cerhino - Human rhinovirus C31 (RV-C31)		
HM236897.1	Enterovirus cerhino - Human rhinovirus C32 (RV-C32)		
HM236934.1	Enterovirus cerhino - Human rhinovirus C33 (RV-C33)		
KM486097.1	Enterovirus cerhino - Human rhinovirus C34 (RV-C34)		
JF436925.1	Enterovirus cerhino - Human rhinovirus C35 (RV-C35)		
JF416311.1	Enterovirus cerhino - Human rhinovirus C36 (RV-C36)		
JF416321.1	Enterovirus cerhino - Human rhinovirus C37 (RV-C37)		
JF416322.1	Enterovirus cerhino - Human rhinovirus C38 (RV-C38)		
JN205461.1	Enterovirus cerhino - Human rhinovirus C39 (RV-C39)		
EF582385.1	Enterovirus cerhino - Human rhinovirus C4 (RV-C4)		
JN815251.1	Enterovirus cerhino - Human rhinovirus C40 (RV-C40)		
KF958311.1	Enterovirus cerhino - Human rhinovirus C41 (RV-C41)		
KJ675505.1	Enterovirus cerhino - Human rhinovirus C42 (RV-C42)		
JN815249.1	Enterovirus cerhino - Human rhinovirus C43 (RV-C43)		
JF416310.1	Enterovirus cerhino - Human rhinovirus C44 (RV-C44)		
KY624849.1	Enterovirus cerhino - Human rhinovirus C45 (RV-C45)		
JF416318.1	Enterovirus cerhino - Human rhinovirus C46 (RV-C46)		
JF519760.1	Enterovirus cerhino - Human rhinovirus C47 (RV-C47)		
JF519762.1	Enterovirus cerhino - Human rhinovirus C48 (RV-C48)		
JN798566.1	Enterovirus cerhino - Human rhinovirus C49 (RV-C49)		
EF582386.1	Enterovirus cerhino - Human rhinovirus C5 (RV-C5)		
KF688606.1	Enterovirus cerhino - Human rhinovirus C50 (RV-C50)		
JF317015.1	Enterovirus cerhino - Human rhinovirus C51 (RV-C51)		
MF775367.1	Enterovirus cerhino - Human rhinovirus C53 (RV-C53)		
KP282614.1	Enterovirus cerhino - Human rhinovirus C54 (RV-C54)		
KR997885.1	Enterovirus cerhino - Human rhinovirus C55 (RV-C55)		
LC004772.1	Enterovirus cerhino - Human rhinovirus C56 (RV-C56)		
KP890662.1	Enterovirus cerhino - Human rhinovirus C57 (RV-C57)		
EF582387.1	Enterovirus cerhino - Human rhinovirus C6 (RV-C6)		
DQ875932.2	Enterovirus cerhino - Human rhinovirus C7 (RV-C7)		
GQ223227.1	Enterovirus cerhino - Human rhinovirus C8 (RV-C8)		
GQ223228.1	Enterovirus cerhino - Human rhinovirus C9 (RV-C9)		
AF499635.1	Enterovirus coxsackiepol - Human coxsackievirus A1 (CVA-1)		
AF499636.1	Enterovirus coxsackiepol - Human coxsackievirus A11 (CVA-11)		
AF499637.1	Enterovirus coxsackiepol - Human coxsackievirus A13 (CVA-13)		
AF499638.1	Enterovirus coxsackiepol - Human coxsackievirus A15 (CVA-15)		
AF499639.1	Enterovirus coxsackiepol - Human coxsackievirus A17 (CVA-17)		
AF499640.1	Enterovirus coxsackiepol - Human coxsackievirus A18 (CVA-18)		
AF499641.1	Enterovirus coxsackiepol - Human coxsackievirus A19 (CVA-19)		
AF499642.1	Enterovirus coxsackiepol - Human coxsackievirus A20 (CVA-20)		
AF546702.1	Enterovirus coxsackiepol - Human coxsackievirus A21 (CVA-21)		
AF499643.1	Enterovirus coxsackiepol - Human coxsackievirus A22 (CVA-22)		
EF026081.1	Enterovirus coxsackiepol - Human coxsackievirus A24 (CVA-24)		
EF555645.1	Enterovirus coxsackiepol - Human enterovirus C102 (EV-C102)		
EU840733.1	Enterovirus coxsackiepol - Human enterovirus C104 (EV-C104)		
JX393302.1	Enterovirus coxsackiepol - Human enterovirus C105 (EV-C105)		
GQ865517.1	Enterovirus coxsackiepol - Human enterovirus C109 (EV-C109)		
KC344833.1	Enterovirus coxsackiepol - Human enterovirus C113 (EV-C113)		
JX514942.1	Enterovirus coxsackiepol - Human enterovirus C116 (EV-C116)		
JX262382.1	Enterovirus coxsackiepol - Human enterovirus C117 (EV-C117)		
JX961708.1	Enterovirus coxsackiepol - Human enterovirus C118 (EV-C118)		
JX417822.1	Enterovirus coxsackiepol - Human enterovirus C95 (EV-C95)		
EF015886.1	Enterovirus coxsackiepol - Human enterovirus C96 (EV-C96)		
EF555644.1	Enterovirus coxsackiepol - Human enterovirus C99 (EV-C99)		
V01149.1	Enterovirus coxsackiepol - Human poliovirus 1 (PV-1)		
M12197.1	Enterovirus coxsackiepol - Human poliovirus 2 (PV-2)		
X00925.1	Enterovirus coxsackiepol - Human poliovirus 3 (PV-3)		
MT081371.1	Enterovirus deconjuncti - enterovirus D111 (EV-D111)		
AY426531.1	Enterovirus deconjuncti - enterovirus D68 (EV-D68)		
D00820.1	Enterovirus deconjuncti - enterovirus D70 (EV-D70)		
DQ916376.1	Enterovirus deconjuncti - enterovirus D94 (EV-D94)		
D00214.1	Enterovirus eibovi - Human enterovirus E1 (EV-E1)		
DQ092792.1	Enterovirus eibovi - Human enterovirus E2 (EV-E2)		
DQ092786.1	Enterovirus eibovi - Human enterovirus E3 (EV-E3)		
DQ092770.1	Enterovirus fitauri - Human enterovirus F1 (EV-F1)		
DQ092795.1	Enterovirus fitauri - Human enterovirus F2 (EV-F2)		
DQ092794.1	Enterovirus fitauri - Human enterovirus F3 (EV-F3)		
AY462106.1	Enterovirus fitauri - Human enterovirus F4 (EV-F4)		
AF363453.1	Enterovirus geswini - Human enterovirus G1 (EV-G1)		
KP982873.1	Enterovirus geswini - Human enterovirus G10 (EV-G10)		
KJ156451.1	Enterovirus geswini - Human enterovirus G11 (EV-G11)		
KT265900.1	Enterovirus geswini - Human enterovirus G12 (EV-G12)		
KT265903.1	Enterovirus geswini - Human enterovirus G13 (EV-G13)		
KT265909.1	Enterovirus geswini - Human enterovirus G14 (EV-G14)		
KT265941.1	Enterovirus geswini - Human enterovirus G15 (EV-G15)		
KT266010.1	Enterovirus geswini - Human enterovirus G16 (EV-G16)		
KY761948.1	Enterovirus geswini - Human enterovirus G17 (EV-G17)		
MF113370.1	Enterovirus geswini - Human enterovirus G18 (EV-G18)		
MF113372.1	Enterovirus geswini - Human enterovirus G19 (EV-G19)		
AF363455.1	Enterovirus geswini - Human enterovirus G2 (EV-G2)		
KU297674.1	Enterovirus geswini - Human enterovirus G20 (EV-G20)		
HQ702854.1	Enterovirus geswini - Human enterovirus G3 (EV-G3)		
JN807387.1	Enterovirus geswini - Human enterovirus G4 (EV-G4)		
JQ277724.1	Enterovirus geswini - Human enterovirus G5 (EV-G5)		
JQ818253.1	Enterovirus geswini - Human enterovirus G6 (EV-G6)		
MG958646.1	Enterovirus geswini - Human enterovirus G7 (EV-G7)		
KT265911.2	Enterovirus geswini - Human enterovirus G8 (EV-G8)		
KT265961.2	Enterovirus geswini - Human enterovirus G9 (EV-G9)		
AF326759.2	Enterovirus hesimi - Human enterovirus H1 (EV-H)		
KP345887.1	Enterovirus idromi - Human enterovirus I1 (EV-I1)		
KP345888.1	Enterovirus idromi - Human enterovirus I2 (EV-I2)		
FJ007373.1	Enterovirus jesimi - Human eEnterovirus J103 (EV-J103)		
AF414372.2	Enterovirus jesimi - Human eEnterovirus J108 (EV-J108)		
JX537981.2	Enterovirus jesimi - Human eEnterovirus J112 (EV-J112)		
JX537991.2	Enterovirus jesimi - Human eEnterovirus J115 (EV-J115)		
AF326766.2	Enterovirus jesimi - Human enterovirus J1 (EV-J1)		
KX156159.1	Enterovirus krodeni - Human eEnterovirus K2 (EV-K2)		
KX156158.1	Enterovirus krodeni - Human enterovirus K1 (EV-K1)		
KU587555.1	Enterovirus lesimi - Human enterovirus L1 (EV-L1)		
AB126191.2	"Gammainfluenzavirus influenzae - Influenza C virus (ICV), strain C/Ann Arbor/1/50"	segment 1 (PB2)	
AB126192.2	"Gammainfluenzavirus influenzae - Influenza C virus (ICV), strain C/Ann Arbor/1/50"	segment 2 (PB1)	
AB126193.2	"Gammainfluenzavirus influenzae - Influenza C virus (ICV), strain C/Ann Arbor/1/50"	segment 3 (P3)	
AB126194.2	"Gammainfluenzavirus influenzae - Influenza C virus (ICV), strain C/Ann Arbor/1/50"	segment 4 (HEF)	
AB126195.1	"Gammainfluenzavirus influenzae - Influenza C virus (ICV), strain C/Ann Arbor/1/50"	segment 5 (NP)	
AB126196.2	"Gammainfluenzavirus influenzae - Influenza C virus (ICV), strain C/Ann Arbor/1/50"	segment 6 (M/CM2)	
AB034155.1	"Gammainfluenzavirus influenzae - Influenza C virus (ICV), strain C/Yamagata/64"	segment 7 (NS)	
AY421762.1	Human coxsackievirus A4 (CV-A4)		
AY421764.1	Human coxsackievirus A6 (CV-A6)		
X73487.1	Mastadenovirus adami - Human adenovirus A serotype 12 (HAdV-12)		
GU191019.1	Mastadenovirus adami - Human adenovirus A serotype 18 (HAdV-18)		
AM749299.1	Mastadenovirus adami - Human adenovirus A serotype 31 (HAdV-31)		
AY163756.1	Mastadenovirus blackbeardi - Human adenovirus B serotype 11 (HAdV-11)		
AY803294.1	Mastadenovirus blackbeardi - Human adenovirus B serotype 14 (HAdV-14)		
AY601636.1	Mastadenovirus blackbeardi - Human adenovirus B serotype 16 (HAdV-16)		
AY601633.1	Mastadenovirus blackbeardi - Human adenovirus B serotype 21 (HAdV-21)		
DQ086466.1	Mastadenovirus blackbeardi - Human adenovirus B serotype 3 (HAdV-3)		
AC_000019.1	Mastadenovirus blackbeardi - Human adenovirus B serotype 35 (HAdV-35)		
AY737798.1	Mastadenovirus blackbeardi - Human adenovirus B serotype 50 (HAdV-50)		
FJ643676.1	Mastadenovirus blackbeardi - Human adenovirus B serotype 55 (HAdV-55)		
AC_000018.1	Mastadenovirus blackbeardi - Human adenovirus B serotype 7 (HAdV-7)		
AC_000017.1	Mastadenovirus caesari - Human adenovirus C serotype 1 (HAdV-1)		
J01917.1	Mastadenovirus caesari - Human adenovirus C serotype 2 (HAdV-2)		
AC_000008.1	Mastadenovirus caesari - Human adenovirus C serotype 5 (HAdV-5)		
FJ349096.1	Mastadenovirus caesari - Human adenovirus C serotype 6 (HAdV-6)		
JN226746.1	Mastadenovirus dominans - Human adenovirus D serotype 10 (HAdV-10)		
JN226747.1	Mastadenovirus dominans - Human adenovirus D serotype 13 (HAdV-13)		
AB562586.1	Mastadenovirus dominans - Human adenovirus D serotype 15 (HAdV-15)		
AC_000006.1	Mastadenovirus dominans - Human adenovirus D serotype 17 (HAdV-17)		
JQ326209.1	Mastadenovirus dominans - Human adenovirus D serotype 19 (HAdV-19)		
JN226749.1	Mastadenovirus dominans - Human adenovirus D serotype 20 (HAdV-20)		
FJ404771.1	Mastadenovirus dominans - Human adenovirus D serotype 22 (HAdV-22)		
JN226750.1	Mastadenovirus dominans - Human adenovirus D serotype 23 (HAdV-23)		
JN226751.1	Mastadenovirus dominans - Human adenovirus D serotype 24 (HAdV-24)		
JN226752.1	Mastadenovirus dominans - Human adenovirus D serotype 25 (HAdV-25)		
EF153474.1	Mastadenovirus dominans - Human adenovirus D serotype 26 (HAdV-26)		
JN226753.1	Mastadenovirus dominans - Human adenovirus D serotype 27 (HAdV-27)		
FJ824826.1	Mastadenovirus dominans - Human adenovirus D serotype 28 (HAdV-28)		
JN226754.1	Mastadenovirus dominans - Human adenovirus D serotype 29 (HAdV-29)		
JN226755.1	Mastadenovirus dominans - Human adenovirus D serotype 30 (HAdV-30)		
JN226756.1	Mastadenovirus dominans - Human adenovirus D serotype 32 (HAdV-32)		
JN226758.1	Mastadenovirus dominans - Human adenovirus D serotype 33 (HAdV-33)		
AY737797.1	Mastadenovirus dominans - Human adenovirus D serotype 34 (HAdV-34)		
GQ384080.1	Mastadenovirus dominans - Human adenovirus D serotype 36 (HAdV-36)		
DQ900900.1	Mastadenovirus dominans - Human adenovirus D serotype 37 (HAdV-37)		
JN226759.1	Mastadenovirus dominans - Human adenovirus D serotype 38 (HAdV-38)		
JN226760.1	Mastadenovirus dominans - Human adenovirus D serotype 39 (HAdV-39)		
JN226761.1	Mastadenovirus dominans - Human adenovirus D serotype 42 (HAdV-42)		
JN226762.1	Mastadenovirus dominans - Human adenovirus D serotype 43 (HAdV-43)		
JN226763.1	Mastadenovirus dominans - Human adenovirus D serotype 44 (HAdV-44)		
JN226764.1	Mastadenovirus dominans - Human adenovirus D serotype 45 (HAdV-45)		
AY875648.1	Mastadenovirus dominans - Human adenovirus D serotype 46 (HAdV-46)		
JN226757.1	Mastadenovirus dominans - Human adenovirus D serotype 47 (HAdV-47)		
EF153473.1	Mastadenovirus dominans - Human adenovirus D serotype 48 (HAdV-48)		
DQ393829.1	Mastadenovirus dominans - Human adenovirus D serotype 49 (HAdV-49)		
JN226765.1	Mastadenovirus dominans - Human adenovirus D serotype 51 (HAdV-51)		
FJ169625.1	Mastadenovirus dominans - Human adenovirus D serotype 53 (HAdV-53)		
AB333801.2	Mastadenovirus dominans - Human adenovirus D serotype 54 (HAdV-54)		
HM770721.2	Mastadenovirus dominans - Human adenovirus D serotype 56 (HAdV-56)		
HQ883276.1	Mastadenovirus dominans - Human adenovirus D serotype 58 (HAdV-58)		
AB448767.1	Mastadenovirus dominans - Human adenovirus D serotype 8 (HAdV-8)		
AJ854486.1	Mastadenovirus dominans - Human adenovirus D serotype 9 (HAdV-9)		
AY487947.1	Mastadenovirus exoticum - Human adenovirus E serotype 4 (HAdV-4)		
L19443.1	Mastadenovirus faecale - Human adenovirus F serotype 40 (HAdV-40)		
DQ315364.2	Mastadenovirus faecale - Human adenovirus F serotype 41 (HAdV-41)		
DQ923122.2	Mastadenovirus russelli - Human adenovirus G serotype 52 (HAdV-52)		
AF371337.2	Metapneumovirus hominis - Human metapneumovirus A1 (HMPV-A1)		
FJ168779.1	Metapneumovirus hominis - Human metapneumovirus A2 (HMPV-A2)		
AY525843.1	Metapneumovirus hominis - Human metapneumovirus B1 (HMPV-B1)		
FJ168778.1	Metapneumovirus hominis - Human metapneumovirus B2 (HMPV-B2)		
OR666512.1	Orthopneumovirus hominis - Human respiratory syncytial virus type A (hRSV-A)		
MZ515812.1	Orthopneumovirus hominis - Human respiratory syncytial virus type B (hRSV-B)		
AB543336.1	Orthorubulavirus hominis - Human parainfluenza virus 4 (HPIV-4)		
X57559.1	Orthorubulavirus laryngotracheitidis - Human parainfluenza virus 2 (HPIV-2)		
S45208.1	Parechovirus ahumpari - Human parechovirus 1 (HPeV-1)		
JX219568.1	Parechovirus ahumpari - Human parechovirus 10 (HPeV-10)		
JX219574.1	Parechovirus ahumpari - Human parechovirus 11 (HPeV-11)		
JX219567.1	Parechovirus ahumpari - Human parechovirus 12 (HPeV-12)		
JX219579.1	Parechovirus ahumpari - Human parechovirus 13 (HPeV-13)		
FJ373179.1	Parechovirus ahumpari - Human parechovirus 14 (HPeV-14)		
JX219573.1	Parechovirus ahumpari - Human parechovirus 15 (HPeV-15)		
JX219580.1	Parechovirus ahumpari - Human parechovirus 16 (HPeV-16)		
KT319121.2	Parechovirus ahumpari - Human parechovirus 17 (HPeV-17)		
KT879915.1	Parechovirus ahumpari - Human parechovirus 18 (HPeV-18)		
AJ005695.1	Parechovirus ahumpari - Human parechovirus 2 (HPeV-2)		
AB084913.1	Parechovirus ahumpari - Human parechovirus 3 (HPeV-3)		
DQ315670.1	Parechovirus ahumpari - Human parechovirus 4 (HPeV-4)		
AF055846.1	Parechovirus ahumpari - Human parechovirus 5 (HPeV-5)		
AB252582.1	Parechovirus ahumpari - Human parechovirus 6 (HPeV-6)		
EU556224.1	Parechovirus ahumpari - Human parechovirus 7 (HPeV-7)		
EU716175.1	Parechovirus ahumpari - Human parechovirus 8 (HPeV-8)		
JX219575.1	Parechovirus ahumpari - Human parechovirus 9 (HPeV-9)		
AF457102.1	Respirovirus laryngotracheitidis - Human parainfluenza virus 1 (HPIV-1)		
AB012132.1	Respirovirus pneumoniae - Human parainfluenza virus 3 (HPIV-3)		
